Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPosessionMinutes,TimeOfPosessionSeconds,TimeOfPosession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPosessionMinutes,OpponentTimeOfPosessionSeconds,OpponentTimeOfPosession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards
9/9/2012 4:25:00 PM,2012,1,SEA,ARI,AWAY,16,20,36,University of Phoenix Stadium,Grass,70,40,0,42.0,-3.0,3,0,10,3,0,33,34,33:34,18,5,9,4,70,254,3.6,1,33,115,3.5,0,34,18,139,1,1,4.1,7.7,52.9,60.78,16,5,31.2,1,0,0,4,1,1,0,50,13,90,2,1,3,14,5,1,0,4,185,46.2,2,2,0,3,7,3,7,0,26,26,26:26,18,2,13,3,57,253,4.4,2,20,43,2.2,1,36,20,210,1,1,5.8,10.5,55.6,70.37,10,3,30.0,0,0,0,4,2,3,2,53,10,102,2,1,1,5,8,3,0,5,238,47.6,2,2,0,25.0,0,-3,-2,-2,5.0,13.5,8.1,50.0,66.7,3,2,2,9.1,21.6,2.7,5,5,4,0,37.0,1,1,0,0,0,0,0,4,3,1,4,50,3,133,1,0,5,5,2,0,37.6,2,2,0,0,0,0,0,2,2,0,4,37,1,22,1,16
9/9/2012 4:25:00 PM,2012,1,SF,GB,AWAY,30,22,52,Lambeau Field,Grass,72,40,11,45.0,5.0,3,13,7,7,0,33,0,33:0,22,6,13,3,62,377,6.1,3,32,186,5.8,1,26,20,191,2,0,7.3,9.6,76.9,122.44,9,2,22.2,0,0,0,2,2,1,1,31,8,66,1,0,4,20,5,2,0,5,256,51.2,0,1,1,0,7,0,15,0,27,0,27:0,21,2,16,3,61,324,5.3,3,14,45,3.2,0,44,30,279,2,1,6.3,9.3,68.2,91.00,13,6,46.2,1,0,0,2,2,1,1,80,10,77,1,0,3,24,6,3,0,6,289,48.2,1,0,-1,100,100,-1,-1,-1,14.3,10.6,13.3,100,100,1,1,1,9.4,20.0,6.4,6,5,3,0,35.2,3,3,0,0,0,0,0,3,3,0,1,20,1,31,1,11,4,4,3,0,41.5,2,2,0,1,1,0,0,0,0,0,3,80,3,73,0,0
9/9/2012 4:25:00 PM,2012,1,ARI,SEA,HOME,20,16,36,University of Phoenix Stadium,Grass,70,40,0,42.0,3.0,3,7,3,7,0,26,26,26:26,18,2,13,3,57,253,4.4,2,20,43,2.2,1,36,20,210,1,1,5.8,10.5,55.6,70.37,10,3,30.0,0,0,0,4,2,3,2,53,10,102,2,1,1,5,8,3,0,5,238,47.6,2,2,0,3,0,10,3,0,33,34,33:34,18,5,9,4,70,254,3.6,1,33,115,3.5,0,34,18,139,1,1,4.1,7.7,52.9,60.78,16,5,31.2,1,0,0,4,1,1,0,50,13,90,2,1,3,14,5,1,0,4,185,46.2,2,2,0,50.0,66.7,3,2,2,9.1,21.6,2.7,25.0,0,-3,-2,-2,5.0,13.5,8.1,5,5,2,0,37.6,2,2,0,0,0,0,0,2,2,0,4,37,1,22,1,16,5,5,4,0,37.0,1,1,0,0,0,0,0,4,3,1,4,50,3,133,1,0
9/9/2012 4:25:00 PM,2012,1,GB,SF,HOME,22,30,52,Lambeau Field,Grass,72,40,11,45.0,-5.0,0,7,0,15,0,27,0,27:0,21,2,16,3,61,324,5.3,3,14,45,3.2,0,44,30,279,2,1,6.3,9.3,68.2,91.00,13,6,46.2,1,0,0,2,2,1,1,80,10,77,1,0,3,24,6,3,0,6,289,48.2,1,0,-1,3,13,7,7,0,33,0,33:0,22,6,13,3,62,377,6.1,3,32,186,5.8,1,26,20,191,2,0,7.3,9.6,76.9,122.44,9,2,22.2,0,0,0,2,2,1,1,31,8,66,1,0,4,20,5,2,0,5,256,51.2,0,1,1,100,100,1,1,1,9.4,20.0,6.4,100,100,-1,-1,-1,14.3,10.6,13.3,4,4,3,0,41.5,2,2,0,1,1,0,0,0,0,0,3,80,3,73,0,0,6,5,3,0,35.2,3,3,0,0,0,0,0,3,3,0,1,20,1,31,1,11
9/9/2012 4:25:00 PM,2012,1,TB,CAR,HOME,16,10,26,Raymond James Stadium,Grass,83,79,15,47.0,2.5,10,3,0,3,0,37,27,37:27,18,8,8,2,62,258,4.2,1,36,130,3.6,0,24,16,128,1,0,5.3,8,66.7,93.75,14,5,35.7,0,0,0,3,1,2,1,24,4,35,0,0,2,10,3,9,0,5,230,46,0,2,2,0,0,7,3,0,22,33,22:33,16,1,14,1,49,301,6.1,1,13,10,0.8,0,33,23,291,1,2,8.8,12.7,69.7,81.76,10,2,20.0,0,0,0,1,0,1,0,28,6,65,2,0,3,12,2,4,0,6,199,33.2,2,0,-2,33.3,50.0,1,5,1,69.2,8.3,7.7,0,0,-1,-5,-1,11.1,7.7,8.3,5,5,4,0,36.4,1,1,0,0,0,0,0,3,3,0,1,0,3,55,2,24,3,2,0,1,33.2,1,1,0,0,0,0,0,1,1,0,3,28,1,31,0,0
9/9/2012 8:20:00 PM,2012,1,DEN,PIT,HOME,31,19,50,Sports Authority Field at Mile High,Grass,85,12,10,45.0,-2.0,0,7,7,17,0,24,55,24:55,20,8,11,1,55,334,6.1,4,27,94,3.5,1,26,19,240,2,0,9.2,12.6,73.1,127.08,9,5,55.6,0,0,0,4,2,4,2,65,6,49,1,1,2,13,10,9,0,2,90,45,1,1,0,0,10,3,6,0,35,5,35:5,19,2,15,2,71,284,4,2,26,75,2.9,0,40,22,209,2,1,5.2,9.5,55.0,75.94,19,11,57.9,2,1,50.0,4,2,2,1,23,8,52,1,0,5,36,4,2,0,3,142,47.3,1,1,0,50.0,50.0,6,7,3,34.6,22.2,7.1,50.0,50.0,-6,-7,-3,7.4,14.3,11.1,6,6,5,0,33.5,2,2,0,1,1,1,0,1,1,0,2,22,0,0,1,43,5,5,5,0,40.0,1,1,0,1,0,0,0,2,2,0,2,23,1,27,0,0
9/9/2012 8:20:00 PM,2012,1,PIT,DEN,AWAY,19,31,50,Sports Authority Field at Mile High,Grass,85,12,10,45.0,2.0,0,10,3,6,0,35,5,35:5,19,2,15,2,71,284,4,2,26,75,2.9,0,40,22,209,2,1,5.2,9.5,55.0,75.94,19,11,57.9,2,1,50.0,4,2,2,1,23,8,52,1,0,5,36,4,2,0,3,142,47.3,1,1,0,0,7,7,17,0,24,55,24:55,20,8,11,1,55,334,6.1,4,27,94,3.5,1,26,19,240,2,0,9.2,12.6,73.1,127.08,9,5,55.6,0,0,0,4,2,4,2,65,6,49,1,1,2,13,10,9,0,2,90,45,1,1,0,50.0,50.0,-6,-7,-3,7.4,14.3,11.1,50.0,50.0,6,7,3,34.6,22.2,7.1,5,5,5,0,40.0,1,1,0,1,0,0,0,2,2,0,2,23,1,27,0,0,6,6,5,0,33.5,2,2,0,1,1,1,0,1,1,0,2,22,0,0,1,43
9/10/2012 7:00:00 PM,2012,1,CIN,BAL,AWAY,13,44,57,M&T Bank Stadium,Artificial,74,37,10,40.5,7.0,0,10,3,0,0,32,26,32:26,20,9,10,1,69,322,4.7,1,28,129,4.6,1,37,22,193,0,1,5.2,8.8,59.5,62.11,15,4,26.7,3,2,66.7,3,1,1,0,19,3,41,2,1,4,28,4,4,0,4,183,45.8,2,0,-2,10,7,17,10,0,27,34,27:34,26,8,15,3,58,430,7.4,5,23,122,5.3,2,32,23,308,2,0,9.6,13.4,71.9,122.92,9,3,33.3,1,1,100,3,3,2,2,52,6,50,1,0,3,21,6,2,0,2,87,43.5,0,2,2,33.3,0,-2,2,-1,17.4,11.4,9.8,100,100,2,-2,1,7.1,14.6,8.6,4,4,0,0,41.3,1,1,0,0,0,0,0,2,2,0,2,19,3,64,0,0,9,9,6,0,34.0,5,5,0,0,0,0,0,3,3,0,2,18,4,88,1,34
9/10/2012 7:00:00 PM,2012,1,BAL,CIN,HOME,44,13,57,M&T Bank Stadium,Artificial,74,37,10,40.5,-7.0,10,7,17,10,0,27,34,27:34,26,8,15,3,58,430,7.4,5,23,122,5.3,2,32,23,308,2,0,9.6,13.4,71.9,122.92,9,3,33.3,1,1,100,3,3,2,2,52,6,50,1,0,3,21,6,2,0,2,87,43.5,0,2,2,0,10,3,0,0,32,26,32:26,20,9,10,1,69,322,4.7,1,28,129,4.6,1,37,22,193,0,1,5.2,8.8,59.5,62.11,15,4,26.7,3,2,66.7,3,1,1,0,19,3,41,2,1,4,28,4,4,0,4,183,45.8,2,0,-2,100,100,2,-2,1,7.1,14.6,8.6,33.3,0,-2,2,-1,17.4,11.4,9.8,9,9,6,0,34.0,5,5,0,0,0,0,0,3,3,0,2,18,4,88,1,34,4,4,0,0,41.3,1,1,0,0,0,0,0,2,2,0,2,19,3,64,0,0
9/10/2012 10:15:00 PM,2012,1,OAK,SD,HOME,14,22,36,O.co Coliseum,Grass,67,59,0,47.5,-1.0,3,3,0,8,0,29,26,29:26,21,3,15,3,69,321,4.7,1,20,45,2.2,0,46,32,276,1,0,6,8.6,69.6,92.30,15,5,33.3,2,0,0,2,1,1,1,15,6,35,4,1,3,21,3,4,0,3,114,38,1,0,-1,3,7,6,6,0,30,34,30:34,15,1,11,3,54,258,4.8,1,20,32,1.6,0,33,24,226,1,0,6.8,9.4,72.7,101.33,13,5,38.5,0,0,0,5,1,3,1,18,9,78,0,0,1,5,6,8,0,3,163,54.3,0,1,1,50.0,100,-3,-4,-2,20.0,8.8,6.1,20.0,33.3,3,4,2,40.0,12.2,2.9,4,2,0,1,32.0,0,0,0,1,1,0,0,2,2,0,1,15,1,6,0,0,7,6,6,0,49.3,1,1,0,0,0,0,0,5,5,0,2,18,4,76,0,0
9/10/2012 10:15:00 PM,2012,1,SD,OAK,AWAY,22,14,36,O.co Coliseum,Grass,67,59,0,47.5,1.0,3,7,6,6,0,30,34,30:34,15,1,11,3,54,258,4.8,1,20,32,1.6,0,33,24,226,1,0,6.8,9.4,72.7,101.33,13,5,38.5,0,0,0,5,1,3,1,18,9,78,0,0,1,5,6,8,0,3,163,54.3,0,1,1,3,3,0,8,0,29,26,29:26,21,3,15,3,69,321,4.7,1,20,45,2.2,0,46,32,276,1,0,6,8.6,69.6,92.30,15,5,33.3,2,0,0,2,1,1,1,15,6,35,4,1,3,21,3,4,0,3,114,38,1,0,-1,20.0,33.3,3,4,2,40.0,12.2,2.9,50.0,100,-3,-4,-2,20.0,8.8,6.1,7,6,6,0,49.3,1,1,0,0,0,0,0,5,5,0,2,18,4,76,0,0,4,2,0,1,32.0,0,0,0,1,1,0,0,2,2,0,1,15,1,6,0,0
9/13/2012 8:20:00 PM,2012,2,CHI,GB,AWAY,10,23,33,Lambeau Field,Grass,60,67,0,48.5,5.0,0,0,3,7,0,27,49,27:49,11,3,7,1,57,168,2.9,1,23,94,4.1,0,27,11,74,1,4,2.7,6.7,40.7,21.30,15,5,33.3,2,1,50.0,0,0,0,0,28,8,65,0,0,7,52,6,6,0,6,281,46.8,4,2,-2,0,13,0,10,0,32,11,32:11,19,6,11,2,66,321,4.9,2,28,106,3.8,0,33,23,215,2,1,6.5,9.3,69.7,94.89,14,4,28.6,1,1,100,3,1,0,0,54,4,54,2,1,5,31,12,9,0,5,238,47.6,2,4,2,0,0,-6,-3,-2,21.4,15.8,20.6,33.3,0,6,3,2,39.1,35.3,13.2,3,3,2,0,40.8,1,1,0,0,0,0,0,1,1,0,2,8,2,57,1,20,5,4,3,0,42.0,2,2,0,0,0,0,0,3,3,0,2,16,1,21,4,38
9/13/2012 8:20:00 PM,2012,2,GB,CHI,HOME,23,10,33,Lambeau Field,Grass,60,67,0,48.5,-5.0,0,13,0,10,0,32,11,32:11,19,6,11,2,66,321,4.9,2,28,106,3.8,0,33,23,215,2,1,6.5,9.3,69.7,94.89,14,4,28.6,1,1,100,3,1,0,0,54,4,54,2,1,5,31,12,9,0,5,238,47.6,2,4,2,0,0,3,7,0,27,49,27:49,11,3,7,1,57,168,2.9,1,23,94,4.1,0,27,11,74,1,4,2.7,6.7,40.7,21.30,15,5,33.3,2,1,50.0,0,0,0,0,28,8,65,0,0,7,52,6,6,0,6,281,46.8,4,2,-2,33.3,0,6,3,2,39.1,35.3,13.2,0,0,-6,-3,-2,21.4,15.8,20.6,5,4,3,0,42.0,2,2,0,0,0,0,0,3,3,0,2,16,1,21,4,38,3,3,2,0,40.8,1,1,0,0,0,0,0,1,1,0,2,8,2,57,1,20
9/16/2012 1:00:00 PM,2012,2,BUF,KC,HOME,35,17,52,Ralph Wilson Stadium,Artificial,66,55,11,45.0,-3.0,7,14,14,0,0,29,21,29:21,15,9,6,0,55,379,6.9,5,36,201,5.6,2,19,10,178,2,0,9.4,17.8,52.6,120.07,12,5,41.7,0,0,0,3,3,1,1,98,5,50,1,0,0,0,5,6,0,7,349,49.9,0,3,3,0,0,3,14,0,30,39,30:39,25,8,15,2,71,422,5.9,2,24,150,6.2,0,42,23,272,2,1,6.5,11.8,54.8,80.65,14,5,35.7,0,0,0,3,1,2,1,61,4,33,3,2,5,29,1,3,0,7,313,44.7,3,0,-3,100,100,4,3,5,25.0,10.6,0,33.3,50.0,-4,-3,-5,8.3,5.3,10.6,6,4,4,0,38.3,5,5,0,0,0,0,0,0,0,0,3,98,1,5,1,0,4,3,3,0,27.9,2,2,0,0,0,0,0,1,1,0,4,61,2,40,0,0
9/16/2012 1:00:00 PM,2012,2,CAR,NO,HOME,35,27,62,Bank of America Stadium,Grass,71,85,4,48.0,3.0,7,14,7,7,0,29,36,29:36,23,12,10,1,62,463,7.5,5,41,219,5.3,3,20,14,244,1,0,12.2,17.4,70.0,127.92,12,6,50.0,1,0,0,5,4,3,3,25,4,34,1,1,1,9,5,0,0,5,229,45.8,1,2,1,10,3,0,14,0,30,24,30:24,27,8,19,0,77,486,6.3,3,27,163,6.0,2,49,31,323,1,2,6.6,10.4,63.3,72.07,13,7,53.8,1,0,0,4,3,4,3,30,2,23,1,0,1,2,3,3,0,3,148,49.3,2,1,-1,80.0,100,2,-3,0,0,10.0,4.8,75.0,75.0,-2,3,0,7.3,14.3,2.0,6,5,3,0,35.8,5,5,0,0,0,0,0,0,0,0,1,14,3,72,2,11,6,4,2,0,38.0,3,3,0,0,0,0,0,2,2,0,2,30,3,54,0,0
9/16/2012 1:00:00 PM,2012,2,CIN,CLE,HOME,34,27,61,Paul Brown Stadium,Artificial,76,37,5,41.5,-7.0,7,10,7,10,0,32,53,32:53,21,3,14,4,62,375,6.0,4,25,80,3.2,0,31,24,295,3,1,9.5,12.3,77.4,125.07,12,4,33.3,1,1,100,3,1,1,1,90,6,54,0,0,6,23,5,5,0,3,126,42,1,1,0,3,7,7,10,0,27,7,27:7,21,4,16,1,62,439,7.1,3,23,130,5.7,1,37,26,309,2,0,8.4,11.9,70.3,113.46,15,7,46.7,0,0,0,1,0,0,0,13,10,103,1,1,2,13,6,4,0,4,186,46.5,1,1,0,33.3,100,-1,1,-4,21.7,12.8,16.2,0,0,1,-1,4,16.0,16.2,5.1,7,7,1,0,39.0,4,4,0,0,0,0,0,2,2,0,3,90,4,103,0,0,6,4,1,0,24.0,3,3,0,0,0,0,0,2,2,0,1,9,6,165,1,4
9/16/2012 1:00:00 PM,2012,2,IND,MIN,HOME,23,20,43,Lucas Oil Stadium,Artificial,72,41,7,43.0,3.0,7,10,3,3,0,29,38,29:38,17,5,10,2,63,278,4.4,2,30,84,2.8,0,31,20,194,2,0,6.3,9.7,64.5,103.43,16,7,43.8,0,0,0,3,1,1,1,11,7,51,0,0,2,30,5,5,0,5,268,53.6,0,1,1,3,3,0,14,0,30,22,30:22,19,4,14,1,65,327,5.0,2,26,95,3.7,0,35,27,232,2,0,6.6,8.6,77.1,113.04,15,7,46.7,1,1,100,3,2,1,1,51,11,105,2,1,4,13,3,6,0,4,192,48,1,0,-1,33.3,100,2,-1,2,19.2,12.8,6.1,66.7,100,-2,1,-2,20.0,9.1,10.3,6,5,2,0,43.4,2,2,0,0,0,0,0,3,3,0,1,11,1,19,0,0,5,5,4,0,45.3,2,2,0,0,0,0,0,2,2,0,5,51,4,111,0,0
9/16/2012 1:00:00 PM,2012,2,JAX,HOU,HOME,7,27,34,EverBank Field,Grass,83,66,5,42.5,6.5,0,0,7,0,0,16,43,16:43,9,3,4,2,38,117,3.1,1,14,65,4.6,0,21,9,52,1,0,2.5,5.8,42.9,66.17,9,0,0,0,0,0,1,1,1,1,32,8,71,1,1,3,24,4,6,0,9,470,52.2,1,0,-1,10,7,7,3,0,43,17,43:17,28,16,11,1,83,411,5.0,3,48,216,4.5,3,35,26,195,0,0,5.6,7.5,74.3,87.20,17,8,47.1,1,1,100,6,3,4,3,77,10,64,1,0,0,0,7,5,0,6,299,49.8,0,1,1,100,100,-3,1,-3,12.5,11.4,12.5,50.0,75.0,3,-1,3,35.7,29.2,0,2,2,0,0,43.7,1,1,0,0,0,0,0,0,0,0,3,32,3,79,0,0,6,5,3,0,37.8,3,3,0,0,0,0,0,2,2,0,6,77,2,58,0,0
9/16/2012 1:00:00 PM,2012,2,MIA,OAK,HOME,35,13,48,Sun Life Stadium,Grass,80,75,8,41.0,1.0,7,0,14,14,0,34,41,34:41,24,12,11,1,74,452,6.1,5,43,263,6.1,4,30,18,189,1,0,6.3,10.5,60.0,89.44,17,9,52.9,1,1,100,3,3,1,1,93,3,21,0,0,1,11,9,2,0,7,348,49.7,0,1,1,7,3,0,3,0,25,19,25:19,18,1,15,2,62,396,6.4,1,14,23,1.6,0,48,24,373,1,1,7.8,15.5,50.0,74.39,12,1,8.3,0,0,0,2,0,1,0,58,5,42,1,0,0,0,4,5,0,9,422,46.9,1,0,-1,100,100,5,-3,-1,14.3,18.8,3.2,0,0,-5,3,1,11.6,12.9,0,6,3,3,0,41.4,5,5,0,0,0,0,0,0,0,0,6,85,0,0,1,8,4,4,4,0,35.2,1,1,0,0,0,0,0,2,2,0,5,58,3,54,0,0
9/16/2012 1:00:00 PM,2012,2,NE,ARI,HOME,18,20,38,Gillette Stadium,Artificial,64,55,2,48.0,-12.5,3,3,3,9,0,31,41,31:41,25,8,17,0,78,387,5.0,1,28,90,3.2,0,46,28,297,1,1,6.5,10.6,60.9,77.90,15,5,33.3,0,0,0,3,1,1,1,25,8,60,0,0,4,19,6,4,0,6,172,28.7,1,2,1,6,0,7,7,0,28,19,28:19,16,8,7,1,61,242,4.0,2,32,102,3.2,1,27,15,140,1,0,5.2,9.3,55.6,82.33,14,4,28.6,0,0,0,2,2,2,2,3,5,39,2,2,2,0,6,7,0,6,280,46.7,2,1,-1,33.3,100,0,-3,-2,12.5,20.7,8.0,100,100,0,3,2,25.0,12.0,6.9,6,5,4,1,24.8,0,0,0,1,0,0,0,5,4,0,2,25,2,46,0,0,5,5,3,0,42.5,2,2,0,0,0,0,0,2,2,0,1,3,2,50,1,0
9/16/2012 1:00:00 PM,2012,2,NYG,TB,HOME,41,34,75,MetLife Stadium,FieldTurf,73,39,1,43.5,-8.5,6,7,3,25,0,33,29,33:29,31,6,21,4,76,604,7.9,4,25,94,3.8,1,51,31,510,3,3,10,16.5,60.8,89.50,13,5,38.5,0,0,0,5,1,2,0,29,7,53,1,0,0,0,4,6,0,2,79,39.5,3,2,-1,3,21,3,7,0,26,31,26:31,14,4,10,0,52,307,5.9,4,22,79,3.6,1,28,15,228,2,2,8.1,15.2,53.6,74.70,10,2,20.0,0,0,0,1,1,0,0,116,5,33,1,0,2,15,2,4,0,6,252,42,2,3,1,20.0,0,2,2,2,27.3,13.3,0,100,0,-2,-2,-2,16.0,3.9,6.7,9,6,1,0,31.5,3,3,0,0,0,1,1,4,4,0,2,23,4,99,2,6,7,6,3,0,38.2,4,4,0,0,0,0,0,2,2,0,2,16,8,198,3,100
9/16/2012 1:00:00 PM,2012,2,PHI,BAL,HOME,24,23,47,Lincoln Financial Field,Grass,72,40,5,44.0,-2.5,7,0,10,7,0,34,21,34:21,26,7,17,2,75,486,6.5,3,41,129,3.1,2,32,23,357,1,2,11.2,15.5,71.9,92.84,15,7,46.7,1,1,100,5,2,3,2,10,7,58,2,2,2,14,1,4,0,5,196,39.2,4,2,-2,7,10,0,6,0,25,39,25:39,17,5,9,3,65,325,5,2,21,111,5.3,1,42,22,214,1,1,5.1,9.7,52.4,64.98,14,4,28.6,2,0,0,2,1,0,0,43,6,45,1,1,2,18,4,7,0,5,251,50.2,2,4,2,40.0,66.7,-3,-3,0,19.0,2.3,5.9,50.0,0,3,3,0,17.1,11.8,4.5,5,5,2,0,32.4,3,3,0,0,0,0,0,1,1,0,3,10,3,49,1,0,6,5,3,0,44.2,2,2,0,0,0,0,0,3,3,0,3,34,3,100,2,9
9/16/2012 1:00:00 PM,2012,2,ARI,NE,AWAY,20,18,38,Gillette Stadium,Artificial,64,55,2,48.0,12.5,6,0,7,7,0,28,19,28:19,16,8,7,1,61,242,4.0,2,32,102,3.2,1,27,15,140,1,0,5.2,9.3,55.6,82.33,14,4,28.6,0,0,0,2,2,2,2,3,5,39,2,2,2,0,6,7,0,6,280,46.7,2,1,-1,3,3,3,9,0,31,41,31:41,25,8,17,0,78,387,5.0,1,28,90,3.2,0,46,28,297,1,1,6.5,10.6,60.9,77.90,15,5,33.3,0,0,0,3,1,1,1,25,8,60,0,0,4,19,6,4,0,6,172,28.7,1,2,1,100,100,0,3,2,25.0,12.0,6.9,33.3,100,0,-3,-2,12.5,20.7,8.0,5,5,3,0,42.5,2,2,0,0,0,0,0,2,2,0,1,3,2,50,1,0,6,5,4,1,24.8,0,0,0,1,0,0,0,5,4,0,2,25,2,46,0,0
9/16/2012 1:00:00 PM,2012,2,BAL,PHI,AWAY,23,24,47,Lincoln Financial Field,Grass,72,40,5,44.0,2.5,7,10,0,6,0,25,39,25:39,17,5,9,3,65,325,5,2,21,111,5.3,1,42,22,214,1,1,5.1,9.7,52.4,64.98,14,4,28.6,2,0,0,2,1,0,0,43,6,45,1,1,2,18,4,7,0,5,251,50.2,2,4,2,7,0,10,7,0,34,21,34:21,26,7,17,2,75,486,6.5,3,41,129,3.1,2,32,23,357,1,2,11.2,15.5,71.9,92.84,15,7,46.7,1,1,100,5,2,3,2,10,7,58,2,2,2,14,1,4,0,5,196,39.2,4,2,-2,50.0,0,3,3,0,17.1,11.8,4.5,40.0,66.7,-3,-3,0,19.0,2.3,5.9,6,5,3,0,44.2,2,2,0,0,0,0,0,3,3,0,3,34,3,100,2,9,5,5,2,0,32.4,3,3,0,0,0,0,0,1,1,0,3,10,3,49,1,0
9/16/2012 1:00:00 PM,2012,2,CLE,CIN,AWAY,27,34,61,Paul Brown Stadium,Artificial,76,37,5,41.5,7.0,3,7,7,10,0,27,7,27:7,21,4,16,1,62,439,7.1,3,23,130,5.7,1,37,26,309,2,0,8.4,11.9,70.3,113.46,15,7,46.7,0,0,0,1,0,0,0,13,10,103,1,1,2,13,6,4,0,4,186,46.5,1,1,0,7,10,7,10,0,32,53,32:53,21,3,14,4,62,375,6.0,4,25,80,3.2,0,31,24,295,3,1,9.5,12.3,77.4,125.07,12,4,33.3,1,1,100,3,1,1,1,90,6,54,0,0,6,23,5,5,0,3,126,42,1,1,0,0,0,1,-1,4,16.0,16.2,5.1,33.3,100,-1,1,-4,21.7,12.8,16.2,6,4,1,0,24.0,3,3,0,0,0,0,0,2,2,0,1,9,6,165,1,4,7,7,1,0,39.0,4,4,0,0,0,0,0,2,2,0,3,90,4,103,0,0
